GSR Conductance CAL (u Siemens)_002 ,GSR Conductance CAL (u Siemens)_001 ,GSR Conductance CAL (u Siemens)_004 ,GSR Conductance CAL (u Siemens)_003 ,GSR Conductance CAL (u Siemens)_005 ,GSR Conductance CAL (u Siemens)_006 ,GSR Conductance CAL (u Siemens)_007
-0.2717863031084384                 ,-1.054044157085876                  ,                                    ,-1.3436251509339316                 ,                                    ,-0.46253890394250613                ,-0.8235355496173323
-0.27200710062696903                ,-1.0540533062306678                 ,-0.6683926159523235                 ,-1.3437332501651236                 ,-2.2676526959745273                 ,-0.46278461370948926                ,-0.8232032671784868
-0.2722253455730312                 ,-1.054062349605                     ,                                    ,-1.3438526443336116                 ,                                    ,-0.4628814138975829                 ,-0.8228748261551193
-0.2724410819564949                 ,-1.0540712890325004                 ,-0.6665440565903676                 ,-1.3439581936115734                 ,-2.2674994164298274                 ,-0.4631223309663532                 ,-0.8225501603159283
-0.2726919529154293                 ,-1.0540801262951152                 ,                                    ,-1.344074937884156                  ,                                    ,-0.4632160950536865                 ,-0.8221674909045009
-0.2729025865709991                 ,-1.054095659118552                  ,-0.6647317434904112                 ,-1.344184190939805                  ,-2.2674728169404026                 ,-0.4633087936400274                 ,-0.8218505334001339
-0.27311084018526305                ,-1.0541177722046111                 ,                                    ,-1.3442983392470012                 ,                                    ,-0.46340044478471476                ,-0.8215371573364941
-0.2733537202952897                 ,-1.0541396368290292                 ,-0.6627829744013365                 ,-1.3444112049889483                 ,                                    ,-0.46349106614125957                ,-0.8212273023522211
-0.27359388666107026                ,-1.054154576864733                  ,-0.6607016696750182                 ,-1.3445167484006206                 ,-2.2673851155915465                 ,-0.463580674968681                  ,-0.8209209094348116
-0.2737948288257072                 ,-1.0541693509000398                 ,-0.6584916317713051                 ,-1.3446271466945814                 ,-2.267359889051442                  ,-0.4636692881424643                 ,-0.8206779108808526
-0.2740299043557862                 ,-1.0541839616863378                 ,-0.6563232926959641                 ,-1.3447363251178908                 ,-2.2673350726989816                 ,-0.46361733196622373                ,-0.8203779388325378
-0.27426239663828195                ,-1.0542049820910888                 ,-0.6540302380477182                 ,-1.3448502667287427                 ,-2.2673707253487674                 ,-0.4637047699567923                 ,-0.8200812631803586
-0.2744923480215154                 ,-1.0542192384907003                 ,-0.6517796473744399                 ,-1.3449570327100806                 ,-2.267346219367568                  ,-0.46379125234090646                ,-0.8197878298850337
-0.27468403893604915                ,-1.0542398386910283                 ,-0.6495703519428732                 ,-1.345074432879744                  ,-2.267322102370197                  ,-0.46373948042733043                ,-0.8195562719493662
-0.2749092252108273                 ,-1.0542602161864878                 ,-0.6474012255191531                 ,-1.3451846991792746                 ,-2.2672983651680596                 ,-0.46368826821011744                ,-0.8192688486963203
